route_id,service_id,trip_id
0008080130,1_平日,0008080130_1_平日_17:58:00
062100389,1_平日,062100389_1_平日_19:17:00
07113144,1_平日,07113144_1_平日_09:27:00
0038062110,1_平日,0038062110_1_平日_09:18:00
07113144,1_平日,07113144_1_平日_10:27:00
0038062110,1_平日,0038062110_1_平日_10:18:00
07113144,1_平日,07113144_1_平日_11:27:00
0038062110,1_平日,0038062110_1_平日_11:18:00
07113144,1_平日,07113144_1_平日_12:27:00
0038062110,1_平日,0038062110_1_平日_12:18:00
07113144,1_平日,07113144_1_平日_14:15:00
07113144,1_平日,07113144_1_平日_15:15:00
07113144,1_平日,07113144_1_平日_15:42:00
0038062110,1_平日,0038062110_1_平日_15:32:00
07113144,1_平日,07113144_1_平日_15:47:00
0008062157,1_平日,0008062157_1_平日_15:33:00
07113144,1_平日,07113144_1_平日_16:30:00
0038062110,1_平日,0038062110_1_平日_16:20:00
07113144,1_平日,07113144_1_平日_18:00:00
0038062110,1_平日,0038062110_1_平日_17:50:00
07114133,1_平日,07114133_1_平日_06:47:00
07114133,1_平日,07114133_1_平日_07:41:00
07114133,1_平日,07114133_1_平日_08:13:00
0621000858,1_平日,0621000858_1_平日_09:45:00
07114133,1_平日,07114133_1_平日_13:09:00
062100389,1_平日,062100389_1_平日_14:41:00
07114144,1_平日,07114144_1_平日_14:32:00
07115133,1_平日,07115133_1_平日_07:41:00
0038000854,1_平日,0038000854_1_平日_08:55:00
07115133,1_平日,07115133_1_平日_15:55:00
07115133,1_平日,07115133_1_平日_19:15:00
07115133,1_平日,07115133_1_平日_20:05:00
0038000854,1_平日,0038000854_1_平日_21:01:00
07115144,1_平日,07115144_1_平日_07:16:00
07117144,1_平日,07117144_1_平日_06:52:00
00080038104,1_平日,00080038104_1_平日_06:31:00
07117144,1_平日,07117144_1_平日_16:11:00
00080038104,1_平日,00080038104_1_平日_15:50:00
07118111,1_平日,07118111_1_平日_17:24:00
0512003812,1_平日,0512003812_1_平日_17:49:00
07118122,1_平日,07118122_1_平日_07:05:00
00080512128,1_平日,00080512128_1_平日_06:38:00
0621055283,1_平日,0621055283_1_平日_07:35:00
07118222,1_平日,07118222_1_平日_06:52:00
00080512128,1_平日,00080512128_1_平日_06:25:00
07118222,1_平日,07118222_1_平日_07:02:00
00080512128,1_平日,00080512128_1_平日_06:35:00
07119133,1_平日,07119133_1_平日_07:17:00
90130122,1_平日,90130122_1_平日_08:57:00
90130122,1_平日,90130122_1_平日_09:23:00
90130122,1_平日,90130122_1_平日_12:35:00
90130122,1_平日,90130122_1_平日_13:00:00
90130122,1_平日,90130122_1_平日_13:04:00
90130122,1_平日,90130122_1_平日_13:35:00
90130122,1_平日,90130122_1_平日_13:50:00
90130122,1_平日,90130122_1_平日_14:24:00
90130122,1_平日,90130122_1_平日_16:25:00
00301111,2_日祝,00301111_2_日祝_13:32:00
0552062114,2_日祝,0552062114_2_日祝_13:26:00
00301111,2_日祝,00301111_2_日祝_13:32:00
0552062114,2_日祝,0552062114_2_日祝_13:26:00
00301111,2_日祝,00301111_2_日祝_18:04:00
0038062110,2_日祝,0038062110_2_日祝_17:54:00
00301122,2_日祝,00301122_2_日祝_08:29:00
00301222,2_日祝,00301222_2_日祝_10:27:00
00301222,2_日祝,00301222_2_日祝_15:44:00
00301311,2_日祝,00301311_2_日祝_09:43:00
00301411,2_日祝,00301411_2_日祝_18:30:00
00301411,2_日祝,00301411_2_日祝_22:03:00
00301422,2_日祝,00301422_2_日祝_09:05:00
00301422,2_日祝,00301422_2_日祝_14:18:00
00301422,2_日祝,00301422_2_日祝_17:44:00
00302122,2_日祝,00302122_2_日祝_12:43:00
062100389,2_日祝,062100389_2_日祝_13:04:00
00302311,2_日祝,00302311_2_日祝_15:39:00
0552042795,2_日祝,0552042795_2_日祝_15:29:00
00304422,2_日祝,00304422_2_日祝_06:02:00
00304711,2_日祝,00304711_2_日祝_06:51:00
00304711,2_日祝,00304711_2_日祝_08:34:00
00304711,2_日祝,00304711_2_日祝_08:34:00
00304711,2_日祝,00304711_2_日祝_09:05:00
00304722,2_日祝,00304722_2_日祝_07:16:00
00304722,2_日祝,00304722_2_日祝_13:42:00
00304722,2_日祝,00304722_2_日祝_17:26:00
00304722,2_日祝,00304722_2_日祝_17:53:00
00304722,2_日祝,00304722_2_日祝_18:32:00
00304722,2_日祝,00304722_2_日祝_19:39:00
00304722,2_日祝,00304722_2_日祝_20:49:00
00304822,2_日祝,00304822_2_日祝_20:09:00
00305422,2_日祝,00305422_2_日祝_06:44:00
00305711,2_日祝,00305711_2_日祝_13:05:00
00305711,2_日祝,00305711_2_日祝_18:05:00
00305711,2_日祝,00305711_2_日祝_21:27:00
00305722,2_日祝,00305722_2_日祝_07:51:00
00305722,2_日祝,00305722_2_日祝_07:51:00
00306111,2_日祝,00306111_2_日祝_08:59:00
00306111,2_日祝,00306111_2_日祝_09:36:00
00306111,2_日祝,00306111_2_日祝_10:56:00
00306111,2_日祝,00306111_2_日祝_12:20:00
00306111,2_日祝,00306111_2_日祝_13:23:00
00306111,2_日祝,00306111_2_日祝_14:40:00
00306111,2_日祝,00306111_2_日祝_15:46:00
00306111,2_日祝,00306111_2_日祝_17:25:00
00306111,2_日祝,00306111_2_日祝_19:16:00
00306122,2_日祝,00306122_2_日祝_09:35:00
00306122,2_日祝,00306122_2_日祝_09:35:00
00306122,2_日祝,00306122_2_日祝_10:05:00
00306122,2_日祝,00306122_2_日祝_10:05:00
00306122,2_日祝,00306122_2_日祝_12:47:00
00306122,2_日祝,00306122_2_日祝_14:15:00
00306122,2_日祝,00306122_2_日祝_15:07:00
00307411,2_日祝,00307411_2_日祝_09:22:00
00307411,2_日祝,00307411_2_日祝_11:16:00
00307411,2_日祝,00307411_2_日祝_11:16:00
00307411,2_日祝,00307411_2_日祝_12:50:00
00307411,2_日祝,00307411_2_日祝_14:37:00
00307411,2_日祝,00307411_2_日祝_15:57:00
00307411,2_日祝,00307411_2_日祝_18:30:00
00307422,2_日祝,00307422_2_日祝_08:17:00
00307422,2_日祝,00307422_2_日祝_09:15:00
00307422,2_日祝,00307422_2_日祝_11:35:00
00307422,2_日祝,00307422_2_日祝_13:13:00
00307422,2_日祝,00307422_2_日祝_14:15:00
00307422,2_日祝,00307422_2_日祝_15:27:00
00310811,2_日祝,00310811_2_日祝_07:37:00
00310811,2_日祝,00310811_2_日祝_09:07:00
00310811,2_日祝,00310811_2_日祝_10:07:00
00310811,2_日祝,00310811_2_日祝_12:07:00
00310811,2_日祝,00310811_2_日祝_13:07:00
00310811,2_日祝,00310811_2_日祝_14:07:00
00310811,2_日祝,00310811_2_日祝_15:07:00
00310811,2_日祝,00310811_2_日祝_16:07:00
00310822,2_日祝,00310822_2_日祝_07:00:00
00310822,2_日祝,00310822_2_日祝_08:30:00
00310822,2_日祝,00310822_2_日祝_09:30:00
00310822,2_日祝,00310822_2_日祝_11:30:00
00310822,2_日祝,00310822_2_日祝_12:30:00
00310822,2_日祝,00310822_2_日祝_13:30:00
00310822,2_日祝,00310822_2_日祝_14:30:00
00310822,2_日祝,00310822_2_日祝_15:30:00
00315411,2_日祝,00315411_2_日祝_10:19:00
0211021091,2_日祝,0211021091_2_日祝_10:53:00
00315422,2_日祝,00315422_2_日祝_09:37:00
00316122,2_日祝,00316122_2_日祝_10:24:00
003802111,2_日祝,003802111_2_日祝_10:03:00
00316211,2_日祝,00316211_2_日祝_10:56:00
00318144,2_日祝,00318144_2_日祝_09:20:00
0008062157,2_日祝,0008062157_2_日祝_09:06:00
062100389,2_日祝,062100389_2_日祝_11:04:00
00318144,2_日祝,00318144_2_日祝_11:05:00
0008062157,2_日祝,0008062157_2_日祝_10:51:00
062100389,2_日祝,062100389_2_日祝_12:49:00
00318144,2_日祝,00318144_2_日祝_12:50:00
0038062110,2_日祝,0038062110_2_日祝_12:41:00
062100389,2_日祝,062100389_2_日祝_14:34:00
00318144,2_日祝,00318144_2_日祝_14:35:00
0038062110,2_日祝,0038062110_2_日祝_14:26:00
062100389,2_日祝,062100389_2_日祝_16:24:00
00318244,2_日祝,00318244_2_日祝_16:25:00
0038062110,2_日祝,0038062110_2_日祝_16:15:00
0621000858,2_日祝,0621000858_2_日祝_17:45:00
00318244,2_日祝,00318244_2_日祝_17:45:00
0038062110,2_日祝,0038062110_2_日祝_17:35:00
0621000858,2_日祝,0621000858_2_日祝_19:01:00
01001111,2_日祝,01001111_2_日祝_05:54:00
0008021184,2_日祝,0008021184_2_日祝_05:39:00
01001111,2_日祝,01001111_2_日祝_06:19:00
0008021184,2_日祝,0008021184_2_日祝_06:04:00
01001111,2_日祝,01001111_2_日祝_06:44:00
01001111,2_日祝,01001111_2_日祝_07:09:00
01001111,2_日祝,01001111_2_日祝_07:29:00
01001111,2_日祝,01001111_2_日祝_07:49:00
01001111,2_日祝,01001111_2_日祝_08:09:00
01001111,2_日祝,01001111_2_日祝_08:29:00
01001111,2_日祝,01001111_2_日祝_08:49:00
01001111,2_日祝,01001111_2_日祝_09:09:00
0038000854,2_日祝,0038000854_2_日祝_09:44:00
01001111,2_日祝,01001111_2_日祝_09:29:00
0038000854,2_日祝,0038000854_2_日祝_10:04:00
01001111,2_日祝,01001111_2_日祝_09:43:00
01001111,2_日祝,01001111_2_日祝_10:14:00
01001111,2_日祝,01001111_2_日祝_10:43:00
01001111,2_日祝,01001111_2_日祝_11:15:00
01001111,2_日祝,01001111_2_日祝_11:44:00
01001111,2_日祝,01001111_2_日祝_12:15:00
0038000854,2_日祝,0038000854_2_日祝_12:49:00
01001111,2_日祝,01001111_2_日祝_12:44:00
01001111,2_日祝,01001111_2_日祝_13:14:00
0038000854,2_日祝,0038000854_2_日祝_13:48:00
01001111,2_日祝,01001111_2_日祝_13:44:00
01001111,2_日祝,01001111_2_日祝_14:14:00
01001111,2_日祝,01001111_2_日祝_14:44:00
01001111,2_日祝,01001111_2_日祝_15:14:00
01001111,2_日祝,01001111_2_日祝_15:44:00
01001111,2_日祝,01001111_2_日祝_16:14:00
01001111,2_日祝,01001111_2_日祝_16:44:00
01001111,2_日祝,01001111_2_日祝_17:28:00
0038080133,2_日祝,0038080133_2_日祝_18:01:00
01001111,2_日祝,01001111_2_日祝_17:49:00
01001111,2_日祝,01001111_2_日祝_18:56:00
0038000854,2_日祝,0038000854_2_日祝_19:29:00
01001111,2_日祝,01001111_2_日祝_21:07:00
01001122,2_日祝,01001122_2_日祝_05:56:00
00080038104,2_日祝,00080038104_2_日祝_05:35:00
0211061293,2_日祝,0211061293_2_日祝_06:24:00
01001122,2_日祝,01001122_2_日祝_05:56:00
00080038104,2_日祝,00080038104_2_日祝_05:35:00
0211061293,2_日祝,0211061293_2_日祝_06:24:00
01001122,2_日祝,01001122_2_日祝_06:14:00
00080038104,2_日祝,00080038104_2_日祝_05:53:00
01001122,2_日祝,01001122_2_日祝_06:39:00
00080038104,2_日祝,00080038104_2_日祝_06:18:00
01001122,2_日祝,01001122_2_日祝_06:57:00
01001122,2_日祝,01001122_2_日祝_07:37:00
01001122,2_日祝,01001122_2_日祝_07:57:00
01001122,2_日祝,01001122_2_日祝_08:17:00
01001122,2_日祝,01001122_2_日祝_08:36:00
01001122,2_日祝,01001122_2_日祝_08:56:00
01001122,2_日祝,01001122_2_日祝_09:10:00
01001122,2_日祝,01001122_2_日祝_09:41:00
01001122,2_日祝,01001122_2_日祝_10:09:00
01001122,2_日祝,01001122_2_日祝_10:41:00
01001122,2_日祝,01001122_2_日祝_11:10:00
01001122,2_日祝,01001122_2_日祝_11:41:00
01001122,2_日祝,01001122_2_日祝_12:10:00
01001122,2_日祝,01001122_2_日祝_12:40:00
01001122,2_日祝,01001122_2_日祝_13:10:00
01001122,2_日祝,01001122_2_日祝_13:40:00
00080038104,2_日祝,00080038104_2_日祝_13:19:00
01001122,2_日祝,01001122_2_日祝_14:10:00
00080038104,2_日祝,00080038104_2_日祝_13:49:00
01001122,2_日祝,01001122_2_日祝_14:40:00
00080038104,2_日祝,00080038104_2_日祝_14:19:00
01001122,2_日祝,01001122_2_日祝_15:10:00
01001122,2_日祝,01001122_2_日祝_15:40:00
01001122,2_日祝,01001122_2_日祝_16:10:00
01001122,2_日祝,01001122_2_日祝_16:54:00
01001122,2_日祝,01001122_2_日祝_17:15:00
01001122,2_日祝,01001122_2_日祝_17:52:00
01001122,2_日祝,01001122_2_日祝_18:22:00
01001122,2_日祝,01001122_2_日祝_18:57:00
01001122,2_日祝,01001122_2_日祝_19:28:00
0211000885,2_日祝,0211000885_2_日祝_19:56:00
01001122,2_日祝,01001122_2_日祝_19:57:00
0211000885,2_日祝,0211000885_2_日祝_20:25:00
01001122,2_日祝,01001122_2_日祝_20:37:00
01001122,2_日祝,01001122_2_日祝_21:47:00
0211000885,2_日祝,0211000885_2_日祝_22:16:00
01002111,2_日祝,01002111_2_日祝_18:26:00
012700083,2_日祝,012700083_2_日祝_19:03:00
01002111,2_日祝,01002111_2_日祝_19:33:00
012700083,2_日祝,012700083_2_日祝_20:05:00
01004122,2_日祝,01004122_2_日祝_09:34:00
01004122,2_日祝,01004122_2_日祝_10:22:00
01004122,2_日祝,01004122_2_日祝_11:22:00
01004122,2_日祝,01004122_2_日祝_12:22:00
01004122,2_日祝,01004122_2_日祝_13:22:00
01004122,2_日祝,01004122_2_日祝_14:22:00
01004122,2_日祝,01004122_2_日祝_15:22:00
00080038104,2_日祝,00080038104_2_日祝_15:01:00
01004122,2_日祝,01004122_2_日祝_16:37:00
01004122,2_日祝,01004122_2_日祝_19:03:00
0211000885,2_日祝,0211000885_2_日祝_19:27:00
01004211,2_日祝,01004211_2_日祝_10:04:00
01004211,2_日祝,01004211_2_日祝_10:53:00
01004211,2_日祝,01004211_2_日祝_11:53:00
01004211,2_日祝,01004211_2_日祝_12:53:00
0038000854,2_日祝,0038000854_2_日祝_13:23:00
01004211,2_日祝,01004211_2_日祝_13:53:00
0038000854,2_日祝,0038000854_2_日祝_14:23:00
01004211,2_日祝,01004211_2_日祝_14:53:00
0038000854,2_日祝,0038000854_2_日祝_15:23:00
01004211,2_日祝,01004211_2_日祝_15:53:00
01004211,2_日祝,01004211_2_日祝_17:08:00
01004211,2_日祝,01004211_2_日祝_18:02:00
01007111,2_日祝,01007111_2_日祝_11:24:00
01007111,2_日祝,01007111_2_日祝_14:39:00
01007111,2_日祝,01007111_2_日祝_14:39:00
01007122,2_日祝,01007122_2_日祝_14:14:00
01007122,2_日祝,01007122_2_日祝_14:14:00
01010122,2_日祝,01010122_2_日祝_07:50:00
0211021091,2_日祝,0211021091_2_日祝_08:05:00
01010122,2_日祝,01010122_2_日祝_09:20:00
01010211,2_日祝,01010211_2_日祝_10:55:00
01011111,2_日祝,01011111_2_日祝_09:19:00
01011111,2_日祝,01011111_2_日祝_17:36:00
01011122,2_日祝,01011122_2_日祝_06:35:00
01011122,2_日祝,01011122_2_日祝_09:48:00
01011122,2_日祝,01011122_2_日祝_15:02:00
01011122,2_日祝,01011122_2_日祝_17:11:00
01011211,2_日祝,01011211_2_日祝_06:58:00
01011211,2_日祝,01011211_2_日祝_10:13:00
01011211,2_日祝,01011211_2_日祝_15:27:00
01013111,2_日祝,01013111_2_日祝_06:54:00
01013111,2_日祝,01013111_2_日祝_07:18:00
01013122,2_日祝,01013122_2_日祝_06:25:00
00080038104,2_日祝,00080038104_2_日祝_06:04:00
01013122,2_日祝,01013122_2_日祝_06:49:00
01013122,2_日祝,01013122_2_日祝_07:12:00
00080038104,2_日祝,00080038104_2_日祝_06:51:00
01013122,2_日祝,01013122_2_日祝_08:46:00
01201111,2_日祝,01201111_2_日祝_08:05:00
01201111,2_日祝,01201111_2_日祝_13:23:00
01201122,2_日祝,01201122_2_日祝_13:00:00
01203111,2_日祝,01203111_2_日祝_07:43:00
0008063587,2_日祝,0008063587_2_日祝_07:23:00
01203111,2_日祝,01203111_2_日祝_09:13:00
01203111,2_日祝,01203111_2_日祝_18:49:00
01203122,2_日祝,01203122_2_日祝_08:41:00
01203122,2_日祝,01203122_2_日祝_18:19:00
01208122,2_日祝,01208122_2_日祝_15:38:00
0635000886,2_日祝,0635000886_2_日祝_16:17:00
01211122,2_日祝,01211122_2_日祝_07:17:00
00080127125,2_日祝,00080127125_2_日祝_06:56:00
01401111,2_日祝,01401111_2_日祝_15:17:00
01401111,2_日祝,01401111_2_日祝_18:28:00
01401122,2_日祝,01401122_2_日祝_14:47:00
01401122,2_日祝,01401122_2_日祝_17:56:00
01403122,2_日祝,01403122_2_日祝_07:06:00
01403122,2_日祝,01403122_2_日祝_08:07:00
01403122,2_日祝,01403122_2_日祝_10:21:00
01403122,2_日祝,01403122_2_日祝_15:35:00
01404111,2_日祝,01404111_2_日祝_08:41:00
0211051388,2_日祝,0211051388_2_日祝_09:10:00
01405111,2_日祝,01405111_2_日祝_07:41:00
0621000858,2_日祝,0621000858_2_日祝_08:29:00
01405122,2_日祝,01405122_2_日祝_12:38:00
0552062114,2_日祝,0552062114_2_日祝_12:32:00
01406111,2_日祝,01406111_2_日祝_10:55:00
01406111,2_日祝,01406111_2_日祝_13:29:00
01406111,2_日祝,01406111_2_日祝_16:09:00
02401111,2_日祝,02401111_2_日祝_06:47:00
0008042755,2_日祝,0008042755_2_日祝_06:28:00
02402111,2_日祝,02402111_2_日祝_07:04:00
00080038104,2_日祝,00080038104_2_日祝_06:43:00
02402111,2_日祝,02402111_2_日祝_07:26:00
02402111,2_日祝,02402111_2_日祝_07:47:00
02402111,2_日祝,02402111_2_日祝_08:12:00
02402111,2_日祝,02402111_2_日祝_08:41:00
02402111,2_日祝,02402111_2_日祝_09:06:00
02402111,2_日祝,02402111_2_日祝_09:26:00
0612000816,2_日祝,0612000816_2_日祝_10:01:00
02402111,2_日祝,02402111_2_日祝_09:58:00
02402111,2_日祝,02402111_2_日祝_10:30:00
02402111,2_日祝,02402111_2_日祝_10:57:00
02402111,2_日祝,02402111_2_日祝_11:30:00
02402111,2_日祝,02402111_2_日祝_11:57:00
02402111,2_日祝,02402111_2_日祝_12:27:00
02402111,2_日祝,02402111_2_日祝_12:57:00
02402111,2_日祝,02402111_2_日祝_13:26:00
02402111,2_日祝,02402111_2_日祝_13:57:00
0612000816,2_日祝,0612000816_2_日祝_14:33:00
02402111,2_日祝,02402111_2_日祝_14:35:00
00080038104,2_日祝,00080038104_2_日祝_14:14:00
02402111,2_日祝,02402111_2_日祝_15:00:00
00080038104,2_日祝,00080038104_2_日祝_14:39:00
02402111,2_日祝,02402111_2_日祝_15:30:00
02402111,2_日祝,02402111_2_日祝_15:57:00
02402111,2_日祝,02402111_2_日祝_16:25:00
02402111,2_日祝,02402111_2_日祝_16:45:00
00080038104,2_日祝,00080038104_2_日祝_16:24:00
02402111,2_日祝,02402111_2_日祝_17:05:00
02402111,2_日祝,02402111_2_日祝_17:25:00
02402111,2_日祝,02402111_2_日祝_17:45:00
0612000816,2_日祝,0612000816_2_日祝_18:21:00
02402111,2_日祝,02402111_2_日祝_18:07:00
02402111,2_日祝,02402111_2_日祝_18:40:00
02402111,2_日祝,02402111_2_日祝_19:09:00
0612000816,2_日祝,0612000816_2_日祝_19:41:00
02402111,2_日祝,02402111_2_日祝_19:42:00
02402111,2_日祝,02402111_2_日祝_20:57:00
00080038104,2_日祝,00080038104_2_日祝_20:36:00
0612000816,2_日祝,0612000816_2_日祝_21:29:00
02402111,2_日祝,02402111_2_日祝_20:57:00
00080038104,2_日祝,00080038104_2_日祝_20:36:00
0612000816,2_日祝,0612000816_2_日祝_21:29:00
02402111,2_日祝,02402111_2_日祝_21:37:00
0612000816,2_日祝,0612000816_2_日祝_22:10:00
02402122,2_日祝,02402122_2_日祝_06:32:00
02402122,2_日祝,02402122_2_日祝_06:32:00
02402122,2_日祝,02402122_2_日祝_06:57:00
0008061215,2_日祝,0008061215_2_日祝_06:42:00
02402122,2_日祝,02402122_2_日祝_07:15:00
02402122,2_日祝,02402122_2_日祝_07:35:00
0038000854,2_日祝,0038000854_2_日祝_08:13:00
02402122,2_日祝,02402122_2_日祝_07:54:00
0038000854,2_日祝,0038000854_2_日祝_08:33:00
02402122,2_日祝,02402122_2_日祝_08:18:00
02402122,2_日祝,02402122_2_日祝_08:48:00
02402122,2_日祝,02402122_2_日祝_09:13:00
0038000854,2_日祝,0038000854_2_日祝_09:54:00
02402122,2_日祝,02402122_2_日祝_09:33:00
02402122,2_日祝,02402122_2_日祝_09:53:00
0038000854,2_日祝,0038000854_2_日祝_10:34:00
02402122,2_日祝,02402122_2_日祝_10:23:00
02402122,2_日祝,02402122_2_日祝_10:53:00
02402122,2_日祝,02402122_2_日祝_11:20:00
02402122,2_日祝,02402122_2_日祝_11:53:00
02402122,2_日祝,02402122_2_日祝_12:25:00
0038000854,2_日祝,0038000854_2_日祝_13:03:00
02402122,2_日祝,02402122_2_日祝_12:55:00
02402122,2_日祝,02402122_2_日祝_13:25:00
0038000854,2_日祝,0038000854_2_日祝_14:03:00
02402122,2_日祝,02402122_2_日祝_13:55:00
0038000854,2_日祝,0038000854_2_日祝_14:33:00
02402122,2_日祝,02402122_2_日祝_14:25:00
02402122,2_日祝,02402122_2_日祝_14:55:00
02402122,2_日祝,02402122_2_日祝_15:25:00
02402122,2_日祝,02402122_2_日祝_15:55:00
02402122,2_日祝,02402122_2_日祝_16:25:00
02402122,2_日祝,02402122_2_日祝_16:55:00
02402122,2_日祝,02402122_2_日祝_17:15:00
02402122,2_日祝,02402122_2_日祝_17:35:00
02402122,2_日祝,02402122_2_日祝_18:01:00
02402122,2_日祝,02402122_2_日祝_18:41:00
02402122,2_日祝,02402122_2_日祝_19:11:00
02402122,2_日祝,02402122_2_日祝_20:23:00
02403111,2_日祝,02403111_2_日祝_08:05:00
02403111,2_日祝,02403111_2_日祝_19:20:00
02403122,2_日祝,02403122_2_日祝_06:56:00
02404122,2_日祝,02404122_2_日祝_07:30:00
02404122,2_日祝,02404122_2_日祝_09:59:00
02404122,2_日祝,02404122_2_日祝_14:31:00
02503311,2_日祝,02503311_2_日祝_07:00:00
0008053596,2_日祝,0008053596_2_日祝_06:46:00
0621055283,2_日祝,0621055283_2_日祝_07:26:00
02503311,2_日祝,02503311_2_日祝_07:27:00
0008053596,2_日祝,0008053596_2_日祝_07:13:00
02503311,2_日祝,02503311_2_日祝_08:21:00
0621055283,2_日祝,0621055283_2_日祝_08:51:00
02503311,2_日祝,02503311_2_日祝_08:56:00
0008053596,2_日祝,0008053596_2_日祝_08:42:00
0621042784,2_日祝,0621042784_2_日祝_09:26:00
02503311,2_日祝,02503311_2_日祝_10:05:00
02503311,2_日祝,02503311_2_日祝_11:07:00
062100389,2_日祝,062100389_2_日祝_11:37:00
02503311,2_日祝,02503311_2_日祝_13:09:00
062100389,2_日祝,062100389_2_日祝_13:38:00
02503311,2_日祝,02503311_2_日祝_14:09:00
062100389,2_日祝,062100389_2_日祝_14:38:00
02503311,2_日祝,02503311_2_日祝_15:09:00
0621000858,2_日祝,0621000858_2_日祝_15:38:00
02503311,2_日祝,02503311_2_日祝_16:10:00
02503311,2_日祝,02503311_2_日祝_17:13:00
062100389,2_日祝,062100389_2_日祝_17:42:00
02503311,2_日祝,02503311_2_日祝_18:02:00
0621080182,2_日祝,0621080182_2_日祝_18:30:00
02503322,2_日祝,02503322_2_日祝_07:49:00
0008062157,2_日祝,0008062157_2_日祝_07:35:00
02503322,2_日祝,02503322_2_日祝_09:37:00
0801062181,2_日祝,0801062181_2_日祝_09:29:00
02503322,2_日祝,02503322_2_日祝_10:39:00
02503322,2_日祝,02503322_2_日祝_12:41:00
0038062110,2_日祝,0038062110_2_日祝_12:32:00
02503322,2_日祝,02503322_2_日祝_13:41:00
0008062157,2_日祝,0008062157_2_日祝_13:27:00
02503322,2_日祝,02503322_2_日祝_14:41:00
0038062110,2_日祝,0038062110_2_日祝_14:32:00
02503322,2_日祝,02503322_2_日祝_15:41:00
0038062110,2_日祝,0038062110_2_日祝_15:31:00
02503322,2_日祝,02503322_2_日祝_16:43:00
02503322,2_日祝,02503322_2_日祝_17:34:00
0552062114,2_日祝,0552062114_2_日祝_17:28:00
02503322,2_日祝,02503322_2_日祝_18:37:00
0535000897,2_日祝,0535000897_2_日祝_19:01:00
02503322,2_日祝,02503322_2_日祝_20:37:00
0535000897,2_日祝,0535000897_2_日祝_20:59:00
02705111,2_日祝,02705111_2_日祝_06:47:00
00080556119,2_日祝,00080556119_2_日祝_06:32:00
02705111,2_日祝,02705111_2_日祝_08:06:00
02705111,2_日祝,02705111_2_日祝_08:45:00
02705111,2_日祝,02705111_2_日祝_10:08:00
02705111,2_日祝,02705111_2_日祝_12:23:00
02705111,2_日祝,02705111_2_日祝_13:01:00
02705111,2_日祝,02705111_2_日祝_14:19:00
02705111,2_日祝,02705111_2_日祝_15:45:00
02705111,2_日祝,02705111_2_日祝_16:50:00
02705122,2_日祝,02705122_2_日祝_12:41:00
02705122,2_日祝,02705122_2_日祝_13:58:00
02705122,2_日祝,02705122_2_日祝_15:25:00
02705122,2_日祝,02705122_2_日祝_16:30:00
02705122,2_日祝,02705122_2_日祝_17:35:00
02706111,2_日祝,02706111_2_日祝_17:56:00
02706222,2_日祝,02706222_2_日祝_07:26:00
02706222,2_日祝,02706222_2_日祝_08:05:00
02706222,2_日祝,02706222_2_日祝_09:28:00
02706222,2_日祝,02706222_2_日祝_11:43:00
03201111,2_日祝,03201111_2_日祝_06:59:00
03201111,2_日祝,03201111_2_日祝_08:52:00
03201111,2_日祝,03201111_2_日祝_10:45:00
03201111,2_日祝,03201111_2_日祝_11:45:00
03201111,2_日祝,03201111_2_日祝_12:45:00
03201111,2_日祝,03201111_2_日祝_14:45:00
03201111,2_日祝,03201111_2_日祝_14:45:00
03201111,2_日祝,03201111_2_日祝_15:45:00
03201111,2_日祝,03201111_2_日祝_15:45:00
03201111,2_日祝,03201111_2_日祝_16:45:00
03201111,2_日祝,03201111_2_日祝_17:45:00
03201111,2_日祝,03201111_2_日祝_19:11:00
03201111,2_日祝,03201111_2_日祝_19:49:00
03201111,2_日祝,03201111_2_日祝_21:15:00
03201122,2_日祝,03201122_2_日祝_06:48:00
03201122,2_日祝,03201122_2_日祝_07:13:00
03201122,2_日祝,03201122_2_日祝_08:27:00
03201122,2_日祝,03201122_2_日祝_09:27:00
03201122,2_日祝,03201122_2_日祝_10:27:00
03201122,2_日祝,03201122_2_日祝_11:28:00
03201122,2_日祝,03201122_2_日祝_12:28:00
03201122,2_日祝,03201122_2_日祝_12:28:00
03201122,2_日祝,03201122_2_日祝_14:28:00
03201122,2_日祝,03201122_2_日祝_16:24:00
03202611,2_日祝,03202611_2_日祝_08:12:00
03202611,2_日祝,03202611_2_日祝_10:05:00
03202611,2_日祝,03202611_2_日祝_11:05:00
03202611,2_日祝,03202611_2_日祝_12:05:00
03202611,2_日祝,03202611_2_日祝_14:05:00
03202611,2_日祝,03202611_2_日祝_14:05:00
03202611,2_日祝,03202611_2_日祝_15:05:00
03202611,2_日祝,03202611_2_日祝_15:05:00
03202611,2_日祝,03202611_2_日祝_16:05:00
03202611,2_日祝,03202611_2_日祝_17:05:00
03202611,2_日祝,03202611_2_日祝_18:32:00
03202611,2_日祝,03202611_2_日祝_19:10:00
03202611,2_日祝,03202611_2_日祝_20:41:00
03202622,2_日祝,03202622_2_日祝_07:24:00
03202622,2_日祝,03202622_2_日祝_08:39:00
03202622,2_日祝,03202622_2_日祝_09:39:00
0552000893,2_日祝,0552000893_2_日祝_10:20:00
03202622,2_日祝,03202622_2_日祝_10:39:00
03202622,2_日祝,03202622_2_日祝_11:40:00
03202622,2_日祝,03202622_2_日祝_12:40:00
03202622,2_日祝,03202622_2_日祝_12:40:00
03202622,2_日祝,03202622_2_日祝_14:40:00
03202622,2_日祝,03202622_2_日祝_16:36:00
